customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0527,Male,0,No,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,66.01,4374.11019825427,No
C0528,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,93.73,3830.989280896718,No
C0529,Male,0,No,Yes,7,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),63.26,345.0822097482062,No
C0530,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.47,565.7417391783875,No
C0531,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,29.81,1291.1745575293203,No
C0532,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.16,71.1614559202301,No
C0533,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.88,56.68412485179272,No
C0534,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.06,1538.471256362606,Yes
C0535,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,70.04,455.5283362872416,Yes
C0536,Female,1,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,37.7,1641.2586651602562,No
C0537,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.51,2716.93009284504,No
C0538,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,98.49,3401.416041344178,No
C0539,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62.56,2823.489074460779,No
C0540,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),47.37,47.36916121404663,Yes
C0541,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.22,957.9796295010127,No
C0542,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.03,781.4146562391437,Yes
C0543,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.42,946.1784526327203,No
C0544,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.42,500.0701941382765,No
C0545,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.46,1594.6972459655415,Yes
C0546,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.84,5496.141049155338,Yes
C0547,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.57,52.573322379633325,Yes
C0548,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.69,143.13839789209666,Yes
C0549,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,39.53,230.47901493827237,No
C0550,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.18,1311.583127159906,No
C0551,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,40.01,580.9770949763507,No
C0552,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.42,2397.9986691168647,Yes
C0553,Female,1,No,No,15,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.95,874.3018608862966,No
C0554,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,1987.1290917355977,No
C0555,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),49.77,1598.9206974040612,No
C0556,Male,1,No,Yes,10,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,60.23,574.2991368427771,No
C0557,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,103.5,968.2696118282837,Yes
C0558,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,98.04,3341.0702276156467,No
C0559,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,99.05,3557.4617498250464,No
C0560,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,26.56,26.563364164142442,No
C0561,Female,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.03,55.034265735164595,Yes
C0562,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.88,799.5655371568408,No
C0563,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.63,918.0381853835531,No
C0564,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,79.39,591.5522342870804,No
C0565,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),29.96,972.810761900346,Yes
C0566,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,58.69,2636.9725510165013,No
C0567,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.71,38.93171929173111,Yes
C0568,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.76,1034.2547629825824,No
C0569,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.99,618.2536967618696,Yes
C0570,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.27,661.7730029826478,No
C0571,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.63,2013.951616746391,No
C0572,Female,0,No,Yes,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,63.11,2909.9275673713214,No
C0573,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.55,276.36494811768847,No
C0574,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.29,55.291748980197006,No
C0575,Female,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.0,1742.0486170298755,No
C0576,Female,1,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.52,1107.1179599911682,No
C0577,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,46.75,252.43622263083444,Yes
C0578,Female,1,No,No,2,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.07,28.06639535640072,Yes
C0579,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,72.13,1640.6016766233652,No
C0580,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.4,491.40594839366975,Yes
C0581,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,75.66,5165.44358503879,Yes
C0582,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,76.32,952.091176597492,Yes
C0583,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,42.84,42.84323379797097,Yes
C0584,Male,1,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,65.81,1748.424828888456,No
C0585,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,51.16,51.16378948097587,No
C0586,Male,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,66.15,997.6470945913998,Yes
C0587,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.88,506.41372363107166,No
C0588,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.78,941.2619578344618,Yes
C0589,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,39.55,1664.7055219491695,No
C0590,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,60.03,68.6591106802554,No
C0591,Male,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.1,3174.1726458041576,No
C0592,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.28,2043.1159747068311,Yes
C0593,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.62,294.3303197991669,Yes
C0594,Male,0,No,Yes,4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,18.25,93.78407947287462,Yes
C0595,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),89.14,756.0383948632366,No
C0596,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,19.03,389.40746256911393,No
C0597,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.48,1717.8395304778733,Yes
C0598,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.22,45.22163916994383,No
C0599,Male,0,No,No,58,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),96.11,5451.6032698511335,No
C0600,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),85.07,85.0705297359282,Yes
C0601,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),51.59,363.0126584010329,Yes
C0602,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.65,34.64926392941928,Yes
C0603,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.39,892.5791393621153,No
C0604,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.87,1780.0316258051498,No
C0605,Male,0,No,No,22,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),31.5,1052.0666892491488,No
C0606,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.57,576.5965530265132,No
C0607,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.7,5158.1750687792855,No
C0608,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.25,722.7008946695391,No
C0609,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,57.39,1779.910975724914,No
C0610,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.48,1750.0865219701852,No
C0611,Male,0,Yes,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,18.25,346.1151199743711,No
C0612,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.16,1298.7505190657957,No
C0613,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.67,724.4313397527308,No
C0614,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),77.13,599.454263188889,Yes
C0615,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.34,810.0426079003201,No
C0616,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),118.75,6135.298860506574,No
C0617,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),74.44,1545.4558928174565,No
C0618,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,86.08,5219.123771313996,No
C0619,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.53,713.0986265809321,No
C0620,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,118.75,3221.841923620183,No
C0621,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.36,1961.3463748833742,Yes
C0622,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.03,1202.3159610170635,No
C0623,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.21,1145.1079294003384,No
C0624,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,30.54,67.9616078988914,No
C0625,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.68,215.11096650207207,Yes
C0626,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.42,4594.587403064489,No
C0627,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.01,86.0109323099976,Yes
C0628,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),85.91,1412.8428362586474,No
C0629,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,18.25,37.2526895562319,Yes
C0630,Male,1,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.18,939.5943583548338,No
C0631,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,56.77,2205.600336173946,No
C0632,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,55.72,1476.7240373939308,No
C0633,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),80.55,4614.718984559998,No
C0634,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),63.1,750.5704221844725,No
C0635,Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.94,1593.7091177286852,Yes
C0636,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.76,3844.165937978466,Yes
C0637,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),47.17,3508.7532762257165,No
C0638,Male,1,Yes,No,72,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),22.51,1859.7386358481901,No
C0639,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57.38,1530.561142844073,No
C0640,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),69.08,377.2764278721138,No
C0641,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,79.45,79.44613668574878,No
C0642,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,18.25,356.3181998125492,No
C0643,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.88,2612.040281623866,No
C0644,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,118.25,4199.227208664187,No
C0645,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,72.18,403.4374383551046,Yes
C0646,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,96.2,2361.836595306399,Yes
C0647,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,26.24,559.7625642817088,Yes
C0648,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.55,1105.5991638732642,No
C0649,Female,1,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.3,790.526524973762,No
C0650,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,62.12,3854.5558522753226,Yes
C0651,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.09,521.5457243478689,No
C0652,Female,1,No,No,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,69.13,1392.5602130127447,No
C0653,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.53,534.7468061998658,No
C0654,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,22.11,929.9026041983216,No
C0655,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),42.53,713.6216102160045,No
C0656,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,62.6,3510.824382285469,No
C0657,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.82,117.81929249069955,Yes
C0658,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),56.0,55.99790302894254,No
C0659,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.62,1475.976466534105,No
C0660,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.14,917.8849499821843,Yes
C0661,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.47,259.0188800384656,Yes
C0662,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,40.02,711.2846654471778,No
C0663,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.85,2061.22159896388,No
C0664,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),87.35,89.07473706960019,Yes
C0665,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,37.92,189.35319515613597,No
C0666,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.09,4927.687154450797,Yes
